ID,locality,zipcode,Building condition,Price,Kitchen type,Living area,Furnished,Surface of the plot,Number of frontages,Swimming pool,Bedrooms,Garden,Garden surface,Terrace,Terrace surface,Type of property
10290236,marcinelle,6001,To renovate,75000,Not installed,95 m² square meters,No,120 m² square meters,2,None,2,Yes,38 m² square meters,None,0,House
10016535,dampremy,6020,Good,79000,Semi equipped,153 m² square meters,No,205 m² square meters,2,None,2,Yes,56 m² square meters,Yes,15 m² square meters,House
10244844,huy,4500,To renovate,99000,Not installed,137 m² square meters,No,75 m² square meters,2,None,2,None,0,None,0,House
10279990,trooz,4870,To renovate,99000,Not installed,150 m² square meters,No,112 m² square meters,2,No,3,None,0,Yes,0,House
10083535,trooz-nessonvaux,4870,To renovate,105000,Not installed,230 m² square meters,No,160 m² square meters,3,No,4,None,0,None,0,House
10293548,menen,8930,To renovate,107000,Semi equipped,112 m² square meters,No,93 m² square meters,2,None,2,None,0,Yes,12 m² square meters,House
10266797,huy,4500,To renovate,109000,Semi equipped,127 m² square meters,No,240 m² square meters,3,None,4,Yes,160 m² square meters,None,0,House
10111605,amay,4540,To renovate,119000,Not installed,123 m² square meters,No,330 m² square meters,3,None,2,Yes,242 m² square meters,None,0,House
10105700,trooz,4870,To renovate,119000,Not installed,100 m² square meters,No,455 m² square meters,3,None,3,Yes,200 m² square meters,None,0,House
10253197,marchin,4570,To be done up,125000,Semi equipped,80 m² square meters,No,100 m² square meters,2,None,2,None,0,None,0,House
10141785,glain,4000,To be done up,129000,Semi equipped,115 m² square meters,No,59 m² square meters,2,None,4,None,0,None,0,House
10278980,marchin,4570,To renovate,129500,Not installed,150 m² square meters,No,780 m² square meters,4,None,3,Yes,700 m² square meters,Yes,30 m² square meters,House
10217934,trooz,4870,To renovate,134500,Not installed,90 m² square meters,No,191 m² square meters,2,None,3,Yes,60 m² square meters,Yes,10 m² square meters,House
10267454,ransart,6043,To be done up,145000,Installed,182 m² square meters,No,227 m² square meters,2,No,3,Yes,140 m² square meters,None,0,House
10267453,heppignies,6220,To be done up,145000,Installed,182 m² square meters,No,227 m² square meters,2,No,3,Yes,140 m² square meters,None,0,House
10156630,villers-devant-orval,6823,Good,145000,Installed,173 m² square meters,No,410 m² square meters,2,None,3,Yes,0,None,0,House
10062490,menen,8930,To be done up,145000,Semi equipped,130 m² square meters,No,58 m² square meters,3,None,3,None,0,None,0,House
10203000,huy,4500,Good,149000,Installed,116 m² square meters,No,260 m² square meters,2,None,2,Yes,0,None,0,House
10171205,huy,4500,Good,149000,Semi equipped,107 m² square meters,No,80 m² square meters,2,None,3,None,0,Yes,9 m² square meters,House
10163540,jemeppe,4101,To be done up,149500,Semi equipped,140 m² square meters,No,340 m² square meters,2,None,3,Yes,220 m² square meters,Yes,10 m² square meters,House
10225763,huy,4500,As new,149500,Installed,140 m² square meters,No,89 m² square meters,2,None,2,None,0,None,0,House
10232145,huy,4500,Good,150000,Installed,90 m² square meters,No,107 m² square meters,2,None,2,Yes,28 m² square meters,None,0,House
10064705,trooz,4870,Good,155000,Installed,70 m² square meters,No,70 m² square meters,2,No,2,None,0,Yes,5 m² square meters,House
10117143,huy,4500,Good,159000,Semi equipped,116 m² square meters,No,180 m² square meters,2,None,2,Yes,120 m² square meters,Yes,20 m² square meters,House
10236946,oostrozebeke,8780,Good,159000,Installed,105 m² square meters,No,33 m² square meters,2,None,2,None,0,None,0,House
10153348,huy,4500,To be done up,160000,Not installed,100 m² square meters,No,580 m² square meters,3,None,3,Yes,0,Yes,0,House
10333214,zaventem,1930,NaN,0,None,0,None,0,0,None,0,None,0,None,0,House
10333207,woluwe-saint-lambert,1200,As new,560000,USA hyper equipped,168 m² square meters,No,153 m² square meters,2,None,3,Yes,153 m² square meters,Yes,0,House
10333204,woluwe-saint-pierre,1150,As new,459000,Installed,102 m² square meters,No,0,2,No,2,Yes,53 m² square meters,Yes,27 m² square meters,House
10333200,saint-gilles,1060,Good,450000,Installed,110 m² square meters,No,0,2,No,2,None,0,None,0,Apartment
10333199,woluwe-saint-lambert,1200,Good,340000,Hyper equipped,117 m² square meters,No,0,2,No,2,None,0,Yes,17 m² square meters,Apartment
10333197,woluwe-saint-pierre,1150,As new,255000,Semi equipped,72 m² square meters,No,0,2,No,1,None,0,None,0,Apartment
10333196,woluwe-saint-lambert,1200,Good,1180000,USA hyper equipped,340 m² square meters,No,240 m² square meters,3,None,9,Yes,105 m² square meters,Yes,18 m² square meters,House
10333195,woluwe-saint-lambert,1200,As new,349000,Hyper equipped,100 m² square meters,No,0,2,No,2,None,0,Yes,2 m² square meters,Apartment
9981219,courcelles,6180,Good,160000,Semi equipped,113 m² square meters,No,162 m² square meters,2,No,2,Yes,40 m² square meters,Yes,26 m² square meters,House
10058045,huy,4500,Good,164500,Not installed,142 m² square meters,No,1290 m² square meters,2,None,3,Yes,1200 m² square meters,Yes,12 m² square meters,Apartment
10058043,huy,4500,Good,164500,Not installed,142 m² square meters,No,1290 m² square meters,2,None,3,Yes,1200 m² square meters,Yes,12 m² square meters,House
10009460,trooz,4870,To renovate,165000,Not installed,0,No,269 m² square meters,3,No,3,Yes,80 m² square meters,Yes,20 m² square meters,House
10006213,blandain,7522,To be done up,175000,Semi equipped,103 m² square meters,None,304 m² square meters,2,None,3,Yes,252 m² square meters,Yes,16 m² square meters,House
10256140,ronse,9600,Good,179500,Semi equipped,153 m² square meters,No,80 m² square meters,2,None,3,None,0,Yes,0,House
10169387,charleroi-jumet,6040,To be done up,180000,Semi equipped,110 m² square meters,No,450 m² square meters,4,None,2,Yes,500 m² square meters,None,0,House
10221572,liege,4020,To be done up,185000,Semi equipped,120 m² square meters,No,140 m² square meters,2,None,4,None,0,Yes,35 m² square meters,House
10108836,herstal,4040,To be done up,185000,None,110 m² square meters,No,76 m² square meters,3,None,3,None,0,Yes,4 m² square meters,House
10013583,herstal,4040,To be done up,185000,None,110 m² square meters,No,76 m² square meters,3,None,3,None,0,Yes,4 m² square meters,Apartment
10182189,vivegnis,4683,Good,185000,None,190 m² square meters,No,190 m² square meters,2,None,4,None,0,Yes,0,House
10159408,charleroi,6000,Good,185000,Semi equipped,150 m² square meters,No,115 m² square meters,3,None,3,None,0,None,0,House
10302457,chaudfontaine-vauxssous-chevremont,4051,To renovate,189000,Not installed,197 m² square meters,No,533 m² square meters,3,No,3,None,0,None,0,House
10235646,chaudfontaine-vaux-sous-chevremont,4051,To renovate,189000,Semi equipped,152 m² square meters,No,196 m² square meters,2,None,4,Yes,83 m² square meters,None,0,House
10269946,saint-nicolas-montegnee,4420,To restore,189000,Not installed,150 m² square meters,No,180 m² square meters,2,None,3,None,0,Yes,15 m² square meters,Apartment
10166580,trooz,4870,To renovate,189000,Not installed,170 m² square meters,No,415 m² square meters,3,No,5,Yes,200 m² square meters,None,0,House
10244388,wavre,1300,Just renovated,190000,None,70 m² square meters,No,46 m² square meters,2,None,2,None,0,None,0,House
10300598,huy,4500,Just renovated,190000,Installed,190 m² square meters,No,609 m² square meters,2,None,4,Yes,500 m² square meters,None,0,House
10300597,huy,4500,Just renovated,190000,Installed,190 m² square meters,No,609 m² square meters,2,None,4,Yes,500 m² square meters,None,0,Apartment
10284168,falisolle,5060,To renovate,190000,Semi equipped,147 m² square meters,No,430 m² square meters,3,None,2,None,0,None,0,House
10219779,ans,4430,Good,195000,Semi equipped,90 m² square meters,No,178 m² square meters,2,None,2,None,0,Yes,25 m² square meters,House
10194242,gosselies,6041,As new,195000,Installed,120 m² square meters,No,140 m² square meters,2,No,3,Yes,90 m² square meters,Yes,25 m² square meters,House
10281099,frameries,7080,As new,195000,USA hyper equipped,135 m² square meters,No,212 m² square meters,2,None,4,Yes,116 m² square meters,Yes,32 m² square meters,House
10220729,ronse,9600,Good,195000,Semi equipped,148 m² square meters,None,280 m² square meters,3,No,3,Yes,120 m² square meters,Yes,10 m² square meters,House
9842939,hognoul,4342,Good,199000,Installed,160 m² square meters,No,300 m² square meters,2,None,4,Yes,100 m² square meters,Yes,9 m² square meters,House
10239735,andenne,5300,To be done up,199000,Semi equipped,118 m² square meters,No,826 m² square meters,4,None,3,Yes,0,Yes,0,House
10231742,montegnee,4420,As new,199500,Installed,165 m² square meters,No,350 m² square meters,2,None,3,Yes,200 m² square meters,Yes,0,House
10231741,montegnee,4420,As new,199500,Installed,165 m² square meters,No,350 m² square meters,2,None,3,Yes,200 m² square meters,Yes,0,House
10177325,huy,4500,Good,199500,Installed,200 m² square meters,No,81 m² square meters,2,None,4,None,0,None,0,House
10052724,rocourt,4000,To renovate,205000,Installed,110 m² square meters,No,379 m² square meters,4,None,3,Yes,40 m² square meters,None,0,House
10333214,zaventem,1930,NaN,0,None,0,None,0,0,None,0,None,0,None,0,House
10333207,woluwe-saint-lambert,1200,As new,560000,USA hyper equipped,168 m² square meters,No,153 m² square meters,2,None,3,Yes,153 m² square meters,Yes,0,House
10333204,woluwe-saint-pierre,1150,As new,459000,Installed,102 m² square meters,No,0,2,No,2,Yes,53 m² square meters,Yes,27 m² square meters,House
10333200,saint-gilles,1060,Good,450000,Installed,110 m² square meters,No,0,2,No,2,None,0,None,0,Apartment
10333199,woluwe-saint-lambert,1200,Good,340000,Hyper equipped,117 m² square meters,No,0,2,No,2,None,0,Yes,17 m² square meters,Apartment
10333197,woluwe-saint-pierre,1150,As new,255000,Semi equipped,72 m² square meters,No,0,2,No,1,None,0,None,0,Apartment
10333196,woluwe-saint-lambert,1200,Good,1180000,USA hyper equipped,340 m² square meters,No,240 m² square meters,3,None,9,Yes,105 m² square meters,Yes,18 m² square meters,House
10333195,woluwe-saint-lambert,1200,As new,349000,Hyper equipped,100 m² square meters,No,0,2,No,2,None,0,Yes,2 m² square meters,Apartment
10270570,aalst,9300,Good,209000,Semi equipped,122 m² square meters,No,110 m² square meters,2,None,2,Yes,45 m² square meters,Yes,16 m² square meters,House
10216494,amay,4540,To renovate,215000,Semi equipped,344 m² square meters,No,172 m² square meters,3,None,5,None,0,Yes,8 m² square meters,House
10266752,nieuwenrode,1880,To renovate,219000,Not installed,145 m² square meters,No,403 m² square meters,3,None,2,Yes,0,None,0,House
10181569,hannut,4280,Good,219000,Installed,263 m² square meters,No,350 m² square meters,4,None,4,Yes,150 m² square meters,None,0,House
10201903,jumet,6040,Just renovated,219000,Installed,145 m² square meters,No,750 m² square meters,3,No,2,None,0,Yes,0,House
10238764,bornem,2880,To renovate,227000,Semi equipped,184 m² square meters,No,228 m² square meters,2,None,3,Yes,0,Yes,0,House
10262030,manhay,6960,To renovate,228000,Not installed,290 m² square meters,No,500 m² square meters,4,None,4,Yes,300 m² square meters,None,0,House
10301643,ternat,1742,As new,229000,Semi equipped,120 m² square meters,No,240 m² square meters,3,None,2,Yes,300 m² square meters,Yes,25 m² square meters,House
10287824,schoten,2900,To renovate,229000,Semi equipped,165 m² square meters,No,150 m² square meters,2,None,3,Yes,50 m² square meters,None,0,House
10157463,liege-chenee,4032,As new,230000,Installed,90 m² square meters,No,452 m² square meters,4,No,2,Yes,70 m² square meters,None,0,House
10164690,ronse,9600,Just renovated,235000,Installed,130 m² square meters,No,145 m² square meters,2,None,3,None,0,Yes,0,House
10173552,huy,4500,As new,239000,Semi equipped,128 m² square meters,No,344 m² square meters,2,None,4,Yes,200 m² square meters,Yes,20 m² square meters,House
10158862,huy,4500,Good,239000,Installed,166 m² square meters,No,72 m² square meters,2,None,4,None,0,None,0,Apartment
10084762,huy,4500,To be done up,239000,Installed,264 m² square meters,No,911 m² square meters,4,None,5,Yes,777 m² square meters,None,0,House
10196307,liege-rocourt,4000,Good,240000,Installed,168 m² square meters,No,586 m² square meters,3,None,3,None,0,Yes,0,House
10187826,courcelles,6180,Good,240000,Installed,257 m² square meters,No,1065 m² square meters,2,None,4,None,0,Yes,25 m² square meters,House
10281501,wattripont,7910,To be done up,240000,Semi equipped,165 m² square meters,No,470 m² square meters,4,None,4,None,0,None,0,House
10262017,bornem,2880,Good,245000,Installed,141 m² square meters,No,130 m² square meters,2,None,3,Yes,0,Yes,0,House
10238755,herstal,4040,To renovate,245000,Not installed,200 m² square meters,No,309 m² square meters,2,No,5,Yes,130 m² square meters,Yes,80 m² square meters,House
10267359,zedelgem,8210,Good,245000,USA installed,229 m² square meters,No,442 m² square meters,3,None,3,Yes,85 m² square meters,Yes,0,House
10240926,dendermonde,9200,To renovate,245000,Semi equipped,156 m² square meters,No,415 m² square meters,2,None,3,Yes,300 m² square meters,Yes,30 m² square meters,House
10071795,liege,4000,Good,249000,Semi equipped,180 m² square meters,No,80 m² square meters,2,None,4,None,0,None,0,Apartment
10092474,andenne,5300,Good,249000,Installed,81 m² square meters,No,1236 m² square meters,4,No,3,Yes,1000 m² square meters,Yes,30 m² square meters,House
10261774,ronse,9600,Good,249000,Hyper equipped,168 m² square meters,No,137 m² square meters,2,No,4,Yes,40 m² square meters,Yes,20 m² square meters,House
10276273,zomergem,9930,Good,249000,Installed,150 m² square meters,No,331 m² square meters,3,None,3,Yes,0,None,0,House
10155897,seraing,4100,As new,249500,Installed,120 m² square meters,No,188 m² square meters,2,None,3,Yes,20 m² square meters,Yes,100 m² square meters,House
10016576,nivelles,1400,To renovate,250000,Installed,159 m² square meters,No,196 m² square meters,2,None,4,Yes,0,None,0,House
10083522,ampsin,4540,To be done up,250000,Installed,240 m² square meters,No,196 m² square meters,2,No,4,Yes,20 m² square meters,None,0,House
10298847,gent-ledeberg,9050,NaN,250000,Not installed,102 m² square meters,No,50 m² square meters,2,None,2,None,0,Yes,7 m² square meters,House
10239327,liege,4000,To renovate,255000,Semi equipped,158 m² square meters,No,165 m² square meters,2,None,3,Yes,60 m² square meters,None,0,Apartment
10333214,zaventem,1930,NaN,0,None,0,None,0,0,None,0,None,0,None,0,House
10333207,woluwe-saint-lambert,1200,As new,560000,USA hyper equipped,168 m² square meters,No,153 m² square meters,2,None,3,Yes,153 m² square meters,Yes,0,House
10333204,woluwe-saint-pierre,1150,As new,459000,Installed,102 m² square meters,No,0,2,No,2,Yes,53 m² square meters,Yes,27 m² square meters,House
10333200,saint-gilles,1060,Good,450000,Installed,110 m² square meters,No,0,2,No,2,None,0,None,0,Apartment
10333199,woluwe-saint-lambert,1200,Good,340000,Hyper equipped,117 m² square meters,No,0,2,No,2,None,0,Yes,17 m² square meters,Apartment
10333197,woluwe-saint-pierre,1150,As new,255000,Semi equipped,72 m² square meters,No,0,2,No,1,None,0,None,0,Apartment
10333196,woluwe-saint-lambert,1200,Good,1180000,USA hyper equipped,340 m² square meters,No,240 m² square meters,3,None,9,Yes,105 m² square meters,Yes,18 m² square meters,House
10333195,woluwe-saint-lambert,1200,As new,349000,Hyper equipped,100 m² square meters,No,0,2,No,2,None,0,Yes,2 m² square meters,Apartment
10240016,grivegnee,4030,Good,259000,Semi equipped,150 m² square meters,No,195 m² square meters,2,None,4,Yes,45 m² square meters,None,0,House
10135990,sprimont,4140,As new,259000,Installed,110 m² square meters,No,561 m² square meters,4,None,3,Yes,200 m² square meters,Yes,20 m² square meters,House
10235633,huy,4500,Good,259000,USA installed,160 m² square meters,None,2079 m² square meters,4,None,5,Yes,1900 m² square meters,Yes,100 m² square meters,House
10072860,marchin,4570,Good,259000,Semi equipped,208 m² square meters,No,1095 m² square meters,4,None,4,Yes,681 m² square meters,Yes,30 m² square meters,House
10192793,bissegem,8501,Good,259000,Semi equipped,162 m² square meters,No,275 m² square meters,3,None,3,None,0,Yes,0,House
10060267,ronse,9600,As new,259000,Hyper equipped,205 m² square meters,No,235 m² square meters,2,No,5,Yes,100 m² square meters,Yes,40 m² square meters,House
10131180,habay-la-neuve,6720,To be done up,260000,Installed,112 m² square meters,No,550 m² square meters,4,None,3,Yes,0,None,0,House
9765391,blankenberge,8370,Good,265000,Installed,130 m² square meters,Yes,140 m² square meters,2,None,3,None,0,Yes,34 m² square meters,House
10231721,marchin,4570,Just renovated,269000,Installed,180 m² square meters,No,848 m² square meters,3,None,4,Yes,620 m² square meters,Yes,25 m² square meters,House
10260114,kortrijk,8500,Good,269000,Installed,150 m² square meters,No,422 m² square meters,3,None,3,None,0,Yes,0,House
10199419,huy,4500,Good,275000,Installed,220 m² square meters,No,161 m² square meters,2,None,4,None,0,None,0,House
10199418,huy,4500,Good,275000,Installed,220 m² square meters,No,161 m² square meters,2,None,4,None,0,None,0,House
10242690,kortemark,8610,Good,279000,Installed,139 m² square meters,No,1003 m² square meters,4,None,3,None,0,None,0,House
10156817,londerzeel,1840,To be done up,285000,Semi equipped,160 m² square meters,No,427 m² square meters,3,None,3,Yes,0,Yes,0,House
10208330,willebroek,2830,To renovate,285000,Semi equipped,158 m² square meters,No,320 m² square meters,3,None,4,Yes,220 m² square meters,Yes,9 m² square meters,House
10113195,grace-hollogne,4460,Good,285000,None,140 m² square meters,No,270 m² square meters,2,None,3,Yes,100 m² square meters,Yes,40 m² square meters,House
10137908,liege,4000,To be done up,289000,Semi equipped,270 m² square meters,No,261 m² square meters,2,None,4,None,0,Yes,10 m² square meters,House
10281765,huy,4500,Good,289000,Installed,150 m² square meters,No,1036 m² square meters,4,None,4,Yes,951 m² square meters,Yes,50 m² square meters,House
10254958,seraing,4100,To renovate,290000,Semi equipped,183 m² square meters,No,475 m² square meters,3,None,4,None,0,Yes,45 m² square meters,Apartment
10101965,naome,5555,To be done up,290000,Installed,176 m² square meters,No,1080 m² square meters,4,None,4,Yes,0,None,0,House
10294024,wannebecq,7860,Good,294000,Installed,214 m² square meters,No,1060 m² square meters,3,None,1,None,0,None,0,House
10160030,anderlecht,1070,As new,299000,Installed,115 m² square meters,No,608 m² square meters,0,None,2,Yes,0,None,0,House
10184917,vilvoorde,1800,Good,299000,Hyper equipped,152 m² square meters,No,60 m² square meters,2,No,4,None,0,Yes,4 m² square meters,House
10177977,liege,4000,To be done up,299000,Installed,243 m² square meters,No,0,2,None,4,None,0,None,0,House
10193031,herstal,4040,Good,299000,None,301 m² square meters,No,166 m² square meters,2,None,6,None,0,Yes,40 m² square meters,Apartment
10223294,pont-a-celles,6230,As new,299000,USA installed,120 m² square meters,No,400 m² square meters,3,No,3,None,0,Yes,25 m² square meters,House
10017388,paliseul,6850,Good,299000,Installed,290 m² square meters,No,210 m² square meters,2,None,4,None,0,None,0,Apartment
10287788,heusden,3550,Just renovated,299950,Installed,200 m² square meters,No,226 m² square meters,3,None,4,None,0,Yes,18 m² square meters,Apartment
10235000,durbuy,6940,NaN,300000,Semi equipped,122 m² square meters,No,1800 m² square meters,4,None,3,None,0,Yes,0,House
10134636,transinne,6890,As new,305000,Installed,115 m² square meters,No,594 m² square meters,4,None,3,None,0,Yes,0,House
10333214,zaventem,1930,NaN,0,None,0,None,0,0,None,0,None,0,None,0,House
10333207,woluwe-saint-lambert,1200,As new,560000,USA hyper equipped,168 m² square meters,No,153 m² square meters,2,None,3,Yes,153 m² square meters,Yes,0,House
10333204,woluwe-saint-pierre,1150,As new,459000,Installed,102 m² square meters,No,0,2,No,2,Yes,53 m² square meters,Yes,27 m² square meters,House
10333200,saint-gilles,1060,Good,450000,Installed,110 m² square meters,No,0,2,No,2,None,0,None,0,Apartment
10333199,woluwe-saint-lambert,1200,Good,340000,Hyper equipped,117 m² square meters,No,0,2,No,2,None,0,Yes,17 m² square meters,Apartment
10333197,woluwe-saint-pierre,1150,As new,255000,Semi equipped,72 m² square meters,No,0,2,No,1,None,0,None,0,Apartment
10333196,woluwe-saint-lambert,1200,Good,1180000,USA hyper equipped,340 m² square meters,No,240 m² square meters,3,None,9,Yes,105 m² square meters,Yes,18 m² square meters,House
10333195,woluwe-saint-lambert,1200,As new,349000,Hyper equipped,100 m² square meters,No,0,2,No,2,None,0,Yes,2 m² square meters,Apartment
9995699,bornem,2880,Good,307000,Installed,168 m² square meters,No,376 m² square meters,3,None,4,Yes,0,Yes,0,House
9718738,mechelen,2800,Good,309000,Installed,112 m² square meters,No,148 m² square meters,3,None,2,None,0,Yes,0,House
10174393,trooz,4870,To be done up,309000,Installed,140 m² square meters,No,2014 m² square meters,3,No,3,Yes,1800 m² square meters,Yes,80 m² square meters,House
10186504,kapelle-op-den-bos,1880,To be done up,318000,Semi equipped,117 m² square meters,No,268 m² square meters,3,None,3,Yes,0,None,0,House
10220663,herne,1540,Good,320000,Hyper equipped,168 m² square meters,No,514 m² square meters,3,No,3,None,0,Yes,0,House
9779846,grez-doiceau,1390,Good,325000,Installed,79 m² square meters,No,770 m² square meters,4,No,2,None,0,Yes,0,House
10212513,ternat,1740,To renovate,325000,Semi equipped,186 m² square meters,No,340 m² square meters,3,None,3,Yes,0,None,0,House
10159620,londerzeel,1840,Good,325000,Installed,200 m² square meters,No,271 m² square meters,4,None,3,None,0,Yes,0,House
10115870,londerzeel,1840,To renovate,325000,Semi equipped,312 m² square meters,No,476 m² square meters,3,None,6,Yes,0,Yes,0,House
10210970,hoboken,2660,To be done up,325000,Installed,152 m² square meters,No,143 m² square meters,2,None,3,Yes,30 m² square meters,None,0,House
10196089,merchtem,1785,To be done up,327000,Semi equipped,197 m² square meters,No,281 m² square meters,2,None,3,Yes,0,None,0,House
10291146,brasschaat,2930,To renovate,329000,Installed,135 m² square meters,No,425 m² square meters,3,None,3,Yes,0,None,0,House
10085981,fontaine-leveque,6140,As new,329000,Installed,165 m² square meters,No,371 m² square meters,3,No,3,Yes,250 m² square meters,Yes,50 m² square meters,House
9591264,virton,6760,Good,329000,Installed,256 m² square meters,No,2685 m² square meters,4,None,4,Yes,0,None,0,House
10243985,ronse,9600,Good,329000,Installed,180 m² square meters,No,963 m² square meters,3,None,3,None,0,Yes,0,House
10267580,antwerp,2020,As new,329500,Hyper equipped,138 m² square meters,No,75 m² square meters,2,None,3,Yes,10 m² square meters,Yes,20 m² square meters,House
10268522,charleroi,6000,As new,330000,Installed,190 m² square meters,No,307 m² square meters,2,No,5,Yes,180 m² square meters,Yes,25 m² square meters,House
10299446,paliseul-opont,6852,Good,330000,None,350 m² square meters,No,684 m² square meters,4,No,6,Yes,20 m² square meters,Yes,12 m² square meters,House
10121415,lierde,9570,To be done up,330000,Hyper equipped,111 m² square meters,No,986 m² square meters,4,No,3,None,0,Yes,0,House
10092477,andenne,5300,Good,334000,Installed,81 m² square meters,No,2157 m² square meters,4,No,3,Yes,1920 m² square meters,Yes,30 m² square meters,House
10186344,arlon,6700,To restore,340000,Semi equipped,216 m² square meters,No,550 m² square meters,4,None,5,Yes,0,None,0,House
9958348,grez-doiceau,1390,Good,345000,Installed,210 m² square meters,No,388 m² square meters,2,No,4,None,0,Yes,0,House
10186343,aiseau,6250,Good,345000,Semi equipped,133 m² square meters,No,575 m² square meters,4,None,3,None,0,Yes,32 m² square meters,House
10172571,londerzeel,1840,Good,349000,Semi equipped,125 m² square meters,No,291 m² square meters,3,None,3,None,0,Yes,0,House
10119594,grimbergen,1850,Good,349000,Semi equipped,177 m² square meters,No,332 m² square meters,3,None,4,Yes,0,None,0,House
10148170,opdorp,9255,Good,349000,Installed,237 m² square meters,No,305 m² square meters,2,None,3,Yes,0,Yes,0,House
10006497,huy,4500,Good,349500,Not installed,202 m² square meters,No,518 m² square meters,3,None,4,Yes,0,Yes,0,House
10162581,denderleeuw,9470,As new,349500,USA hyper equipped,130 m² square meters,No,418 m² square meters,3,No,3,Yes,43 m² square meters,Yes,11 m² square meters,House
10273700,sint-katherina-lombeek,1742,Good,350000,Installed,440 m² square meters,No,355 m² square meters,3,None,6,None,0,Yes,0,House
10263712,vilvoorde,1800,As new,350000,Installed,178 m² square meters,None,172 m² square meters,0,None,3,Yes,0,None,0,House
10333214,zaventem,1930,NaN,0,None,0,None,0,0,None,0,None,0,None,0,House
10333207,woluwe-saint-lambert,1200,As new,560000,USA hyper equipped,168 m² square meters,No,153 m² square meters,2,None,3,Yes,153 m² square meters,Yes,0,House
10333204,woluwe-saint-pierre,1150,As new,459000,Installed,102 m² square meters,No,0,2,No,2,Yes,53 m² square meters,Yes,27 m² square meters,House
10333200,saint-gilles,1060,Good,450000,Installed,110 m² square meters,No,0,2,No,2,None,0,None,0,Apartment
10333199,woluwe-saint-lambert,1200,Good,340000,Hyper equipped,117 m² square meters,No,0,2,No,2,None,0,Yes,17 m² square meters,Apartment
10333197,woluwe-saint-pierre,1150,As new,255000,Semi equipped,72 m² square meters,No,0,2,No,1,None,0,None,0,Apartment
10333196,woluwe-saint-lambert,1200,Good,1180000,USA hyper equipped,340 m² square meters,No,240 m² square meters,3,None,9,Yes,105 m² square meters,Yes,18 m² square meters,House
10333195,woluwe-saint-lambert,1200,As new,349000,Hyper equipped,100 m² square meters,No,0,2,No,2,None,0,Yes,2 m² square meters,Apartment
10260339,hoboken,2660,Good,359000,None,144 m² square meters,No,173 m² square meters,2,None,3,Yes,95 m² square meters,Yes,12 m² square meters,House
10256235,arlon,6700,To renovate,360000,Not installed,339 m² square meters,No,289 m² square meters,2,None,7,Yes,200 m² square meters,Yes,25 m² square meters,Apartment
10256234,arlon,6700,To renovate,360000,Not installed,339 m² square meters,No,289 m² square meters,2,None,7,Yes,200 m² square meters,Yes,25 m² square meters,House
10133497,wavre,1300,Good,365000,USA installed,170 m² square meters,None,450 m² square meters,2,No,5,None,0,Yes,0,House
10159622,meise,1860,To be done up,369000,Semi equipped,209 m² square meters,No,275 m² square meters,2,None,4,Yes,0,Yes,0,House
10298781,harelbeke,8530,Good,369000,Semi equipped,135 m² square meters,No,0,3,None,3,None,0,Yes,0,House
10250420,wichelen,9260,Good,370000,Installed,182 m² square meters,No,645 m² square meters,3,No,3,Yes,400 m² square meters,Yes,0,House
10277028,aalbeke,8511,To be done up,375000,Semi equipped,186 m² square meters,No,1223 m² square meters,4,None,3,None,0,None,0,House
10137905,chastre,1450,Good,379000,Installed,145 m² square meters,None,1660 m² square meters,4,No,3,Yes,1100 m² square meters,Yes,40 m² square meters,House
10224567,vilvoorde,1800,Good,380000,Hyper equipped,121 m² square meters,No,171 m² square meters,2,No,3,None,0,None,0,House
10270219,villers-leveque,4340,Just renovated,380000,Semi equipped,135 m² square meters,No,1482 m² square meters,3,None,4,Yes,1130 m² square meters,Yes,115 m² square meters,House
9589549,malderen,1840,To be done up,385000,Semi equipped,470 m² square meters,No,356 m² square meters,3,None,4,None,0,Yes,22 m² square meters,House
10256178,brecht,2960,To be done up,385000,Installed,150 m² square meters,No,613 m² square meters,4,None,3,Yes,537 m² square meters,Yes,24 m² square meters,House
10196090,grimbergen,1850,Good,395000,Semi equipped,181 m² square meters,No,271 m² square meters,2,None,4,Yes,0,None,0,House
10295993,willebroek,2830,Good,395000,Semi equipped,182 m² square meters,No,518 m² square meters,3,None,5,Yes,0,None,0,House
10077374,holsbeek,3220,Good,395000,Semi equipped,269 m² square meters,No,310 m² square meters,3,None,6,Yes,0,None,0,House
10077373,holsbeek,3220,Good,395000,Semi equipped,269 m² square meters,No,310 m² square meters,3,None,6,Yes,0,None,0,House
9777785,huy,4500,Good,395000,Semi equipped,385 m² square meters,No,647 m² square meters,2,None,9,Yes,0,Yes,0,House
10301122,dinant,5500,To be done up,395000,Hyper equipped,356 m² square meters,No,356 m² square meters,2,None,6,None,0,None,0,House
10203893,nivelles,1400,As new,399000,Installed,260 m² square meters,No,940 m² square meters,4,No,4,Yes,250 m² square meters,Yes,35 m² square meters,House
10127673,drogenbos,1620,Good,399000,Hyper equipped,0,No,231 m² square meters,2,No,3,Yes,260 m² square meters,Yes,15 m² square meters,House
10298853,broechem,2520,Good,399000,Installed,160 m² square meters,No,952 m² square meters,3,None,3,None,0,Yes,0,House
10256922,couthuin,4218,Good,399000,Semi equipped,174 m² square meters,No,812 m² square meters,4,None,4,Yes,700 m² square meters,None,0,House
10160688,aywaille,4920,To be done up,399000,Not installed,330 m² square meters,No,3312 m² square meters,4,None,5,None,0,Yes,0,House
